0 0.1 0.9
1 0.1 0.9
2 0.1 0.9
3 0.1 0.9
4 0.1 0.9
5 0.101 0.899
6 0.101 0.899
7 0.101 0.899
8 0.101 0.899
9 0.101 0.899
10 0.102 0.898
11 0.102 0.898
12 0.103 0.897
13 0.103 0.897
14 0.103 0.897
15 0.103 0.897
16 0.103 0.897
17 0.103 0.897
18 0.103 0.897
19 0.104 0.896
20 0.105 0.895
21 0.105 0.895
22 0.104 0.896
23 0.104 0.896
24 0.104 0.896
25 0.104 0.896
26 0.104 0.896
27 0.104 0.896
28 0.104 0.896
29 0.104 0.896
30 0.104 0.896
31 0.104 0.896
32 0.104 0.896
33 0.104 0.896
34 0.105 0.895
35 0.105 0.895
36 0.106 0.894
37 0.106 0.894
38 0.106 0.894
39 0.106 0.894
40 0.106 0.894
41 0.106 0.894
42 0.106 0.894
43 0.106 0.894
44 0.106 0.894
45 0.106 0.894
46 0.106 0.894
47 0.106 0.894
48 0.106 0.894
49 0.106 0.894
50 0.106 0.894
51 0.106 0.894
52 0.105 0.895
53 0.105 0.895
54 0.105 0.895
55 0.105 0.895
56 0.105 0.895
57 0.105 0.895
58 0.105 0.895
59 0.105 0.895
60 0.106 0.894
61 0.106 0.894
62 0.106 0.894
63 0.106 0.894
64 0.106 0.894
65 0.107 0.893
66 0.107 0.893
67 0.107 0.893
68 0.107 0.893
69 0.107 0.893
70 0.107 0.893
71 0.107 0.893
72 0.106 0.894
73 0.106 0.894
74 0.106 0.894
75 0.107 0.893
76 0.107 0.893
77 0.107 0.893
78 0.107 0.893
79 0.107 0.893
80 0.107 0.893
81 0.108 0.892
82 0.109 0.891
83 0.109 0.891
84 0.108 0.892
85 0.108 0.892
86 0.109 0.891
87 0.109 0.891
88 0.109 0.891
89 0.11 0.89
90 0.11 0.89
91 0.111 0.889
92 0.112 0.888
93 0.112 0.888
94 0.111 0.889
95 0.111 0.889
96 0.111 0.889
97 0.111 0.889
98 0.111 0.889
99 0.111 0.889
100 0.111 0.889
101 0.111 0.889
102 0.111 0.889
103 0.111 0.889
104 0.111 0.889
105 0.111 0.889
106 0.111 0.889
107 0.112 0.888
108 0.112 0.888
