0 1.56e-32 1.56e-28
500 3.06153e-05 0.115456
1000 0.000117007 0.163811
1500 0.000331223 0.183809
2000 0.000808704 0.186092
2500 0.00182417 0.182017
3000 0.00338788 0.158367
3500 0.00535584 0.128309
4000 0.00755198 0.100656
4500 0.00943041 0.0764012
5000 0.010641 0.0569842
5500 0.0109394 0.0415749
6000 0.010704 0.0308255
6500 0.00953859 0.021976
7000 0.00821295 0.0158796
7500 0.00681285 0.0114224
8000 0.0055358 0.00831152
8500 0.00438854 0.00603667
9000 0.00344692 0.00442902
9500 0.00263846 0.00321333
10000 0.00209537 0.00244553
10500 0.00152138 0.00171736
11000 0.00110876 0.00121965
11500 0.000788162 0.000849668
12000 0.000550373 0.000584085
12500 0.000375111 0.000393139
13000 0.000252404 0.00026208
13500 0.000163482 0.000168441
14000 0.000108359 0.00011098
14500 7.31122e-05 7.451e-05
15000 4.1543e-05 4.21849e-05
15500 2.92725e-05 2.96499e-05
16000 2.12324e-05 2.14524e-05
16500 1.5376e-05 1.55069e-05
17000 1.10919e-05 1.11717e-05
17500 9.16116e-06 9.21812e-06
