5000 0.505
5000 0.484
5000 0.523
5000 0.385
5000 0.578
5000 0.391
5000 0.419
5000 0.467
5000 0.409
5000 0.317
5000 0.551
5000 0.427
5000 0.305
5000 0.211
5000 0.509
5000 0.479
5000 0.397
5000 0.491
5000 0.387
5000 0.338
5000 0.424
5000 0.529
5000 0.538
5000 0.497
5000 0.41
5000 0.296
5000 0.27
5000 0.577
5000 0.437
5000 0.48
5000 0.546
5000 0.495
5000 0.212
5000 0.532
5000 0.216
5000 0.408
5000 0.619
5000 0.55
5000 0.482
5000 0.528
5000 0.325
5000 0.547
5000 0.436
5000 0.315
5000 0.334
5000 0.545
5000 0.494
5000 0.411
5000 0.225
5000 0.407
5000 0.44
5000 0.275
5000 0.295
5000 0.347
5000 0.544
5000 0.489
5000 0.47
5000 0.344
5000 0.508
5000 0.379
5000 0.352
5000 0.351
5000 0.276
5000 0.326
5000 0.197
5000 0.473
5000 0.399
5000 0.223
5000 0.415
5000 0.394
5000 0.47
5000 0.366
5000 0.446
5000 0.372
5000 0.385
5000 0.515
5000 0.454
5000 0.492
5000 0.482
5000 0.371
5000 0.35
5000 0.224
5000 0.493
5000 0.178
5000 0.313
5000 0.504
5000 0.474
5000 0.422
5000 0.538
5000 0.525
5000 0.37
5000 0.371
5000 0.359
5000 0.469
5000 0.478
5000 0.369
5000 0.472
5000 0.4
5000 0.391
5000 0.208
5000 0.534
5000 0.548
5000 0.365
5000 0.505
5000 0.303
5000 0.55
5000 0.16
5000 0.545
5000 0.284
5000 0.481
5000 0.459
5000 0.275
5000 0.489
5000 0.426
5000 0.499
5000 0.581
5000 0.463
5000 0.484
5000 0.546
5000 0.462
5000 0.543
5000 0.522
5000 0.6
5000 0.369
5000 0.505
5000 0.351
5000 0.355
5000 0.365
5000 0.424
5000 0.484
5000 0.405
5000 0.227
5000 0.434
5000 0.398
5000 0.452
5000 0.265
5000 0.267
5000 0.499
5000 0.469
5000 0.577
5000 0.424
5000 0.376
5000 0.206
5000 0.398
5000 0.303
5000 0.46
5000 0.358
5000 0.27
5000 0.502
5000 0.422
5000 0.497
5000 0.34
5000 0.397
5000 0.483
5000 0.39
5000 0.455
5000 0.481
5000 0.488
5000 0.442
5000 0.35
5000 0.437
5000 0.372
5000 0.355
5000 0.431
5000 0.417
5000 0.349
5000 0.406
5000 0.392
5000 0.421
5000 0.408
5000 0.434
5000 0.448
5000 0.343
5000 0.332
5000 0.38
5000 0.411
5000 0.401
5000 0.509
5000 0.586
5000 0.462
5000 0.3
5000 0.293
5000 0.137
5000 0.346
5000 0.142
5000 0.425
5000 0.569
5000 0.332
5000 0.452
5000 0.644
5000 0.513
5000 0.512
5000 0.477
5000 0.537
5000 0.304
5000 0.355
5000 0.372
5000 0.362
5000 0.523
5000 0.465
5000 0.461
5000 0.33
5000 0.496
5000 0.361
5000 0.443
5000 0.579
5000 0.404
5000 0.399
5000 0.48
5000 0.596
5000 0.273
5000 0.345
5000 0.379
5000 0.387
5000 0.341
5000 0.429
5000 0.501
5000 0.45
5000 0.35
5000 0.367
5000 0.427
5000 0.139
5000 0.539
5000 0.482
5000 0.3
5000 0.345
5000 0.518
5000 0.454
5000 0.541
5000 0.39
5000 0.534
5000 0.347
5000 0.518
5000 0.536
5000 0.503
5000 0.471
5000 0.476
5000 0.462
5000 0.3
5000 0.313
5000 0.312
5000 0.364
5000 0.299
5000 0.462
5000 0.241
5000 0.431
5000 0.29
5000 0.474
5000 0.598
5000 0.429
5000 0.362
5000 0.358
5000 0.167
5000 0.512
5000 0.386
5000 0.538
5000 0.5
5000 0.554
5000 0.521
5000 0.409
5000 0.541
5000 0.405
5000 0.238
5000 0.491
5000 0.184
5000 0.452
5000 0.57
5000 0.519
5000 0.516
5000 0.449
5000 0.408
5000 0.298
5000 0.579
5000 0.391
5000 0.386
5000 0.423
5000 0.437
5000 0.508
5000 0.352
5000 0.543
5000 0.38
5000 0.404
5000 0.285
5000 0.225
5000 0.44
5000 0.352
5000 0.437
5000 0.225
5000 0.473
5000 0.435
5000 0.416
5000 0.431
5000 0.281
5000 0.36
5000 0.48
5000 0.562
5000 0.434
5000 0.449
5000 0.284
5000 0.423
5000 0.546
5000 0.574
5000 0.302
5000 0.436
5000 0.469
5000 0.505
5000 0.512
5000 0.483
5000 0.516
5000 0.454
5000 0.282
5000 0.58
5000 0.27
5000 0.557
5000 0.452
5000 0.443
5000 0.588
5000 0.497
5000 0.489
5000 0.466
5000 0.347
5000 0.557
5000 0.443
5000 0.547
5000 0.407
5000 0.43
5000 0.609
5000 0.125
5000 0.545
5000 0.407
5000 0.452
5000 0.285
5000 0.096
5000 0.532
5000 0.351
5000 0.158
5000 0.384
5000 0.153
5000 0.614
5000 0.515
5000 0.261
5000 0.393
5000 0.474
5000 0.639
5000 0.483
5000 0.233
5000 0.363
5000 0.462
5000 0.354
5000 0.393
5000 0.361
5000 0.555
5000 0.559
5000 0.195
5000 0.537
5000 0.487
5000 0.416
5000 0.53
5000 0.357
5000 0.547
5000 0.336
5000 0.302
5000 0.386
5000 0.216
5000 0.177
5000 0.183
5000 0.356
5000 0.536
5000 0.442
5000 0.411
5000 0.451
5000 0.294
5000 0.495
5000 0.416
5000 0.539
5000 0.596
5000 0.194
5000 0.556
5000 0.442
5000 0.394
5000 0.407
5000 0.527
5000 0.442
5000 0.362
5000 0.67
5000 0.37
5000 0.367
5000 0.517
5000 0.515
5000 0.414
5000 0.487
5000 0.427
5000 0.289
5000 0.33
5000 0.481
5000 0.494
5000 0.384
5000 0.46
5000 0.319
5000 0.615
5000 0.371
5000 0.443
5000 0.449
5000 0.385
5000 0.274
5000 0.525
5000 0.441
5000 0.482
5000 0.334
5000 0.407
5000 0.283
5000 0.417
5000 0.317
5000 0.34
5000 0.484
5000 0.395
5000 0.362
5000 0.425
5000 0.395
5000 0.445
5000 0.563
5000 0.43
5000 0.365
5000 0.271
5000 0.454
5000 0.33
5000 0.3
5000 0.431
5000 0.53
5000 0.587
5000 0.232
5000 0.454
5000 0.315
5000 0.509
5000 0.578
5000 0.4
5000 0.449
5000 0.283
5000 0.258
5000 0.6
5000 0.342
5000 0.419
5000 0.395
5000 0.483
5000 0.491
5000 0.426
5000 0.284
5000 0.258
5000 0.435
5000 0.361
5000 0.236
5000 0.271
5000 0.434
5000 0.482
5000 0.225
5000 0.051
5000 0.532
5000 0.603
5000 0.386
5000 0.545
5000 0.527
5000 0.274
5000 0.35
5000 0.482
5000 0.417
5000 0.453
5000 0.157
5000 0.518
5000 0.577
5000 0.469
5000 0.066
5000 0.482
5000 0.434
5000 0.586
5000 0.409
5000 0.417
5000 0.473
5000 0.594
5000 0.371
5000 0.35
5000 0.518
5000 0.67
5000 0.432
5000 0.22
5000 0.358
5000 0.28
5000 0.301
5000 0.476
5000 0.569
5000 0.407
5000 0.337
5000 0.581
5000 0.334
5000 0.464
5000 0.282
5000 0.548
5000 0.458
5000 0.264
5000 0.38
5000 0.435
5000 0.144
5000 0.432
5000 0.375
5000 0.386
5000 0.574
5000 0.344
5000 0.423
5000 0.664
5000 0.445
5000 0.314
5000 0.465
5000 0.371
5000 0.522
5000 0.326
5000 0.366
5000 0.451
5000 0.401
5000 0.389
5000 0.486
5000 0.393
5000 0.408
5000 0.493
5000 0.399
5000 0.515
5000 0.577
5000 0.464
5000 0.382
5000 0.274
5000 0.473
5000 0.339
5000 0.466
5000 0.337
5000 0.289
5000 0.467
5000 0.338
5000 0.484
5000 0.475
5000 0.582
5000 0.386
5000 0.527
5000 0.605
5000 0.473
5000 0.476
5000 0.399
5000 0.611
5000 0.36
5000 0.312
5000 0.125
5000 0.223
5000 0.564
5000 0.378
5000 0.277
5000 0.46
5000 0.489
5000 0.631
5000 0.518
5000 0.209
5000 0.461
5000 0.338
5000 0.383
5000 0.295
5000 0.313
5000 0.35
5000 0.364
5000 0.443
5000 0.579
5000 0.317
5000 0.56
5000 0.531
5000 0.443
5000 0.437
5000 0.348
5000 0.402
5000 0.512
5000 0.47
5000 0.438
5000 0.562
5000 0.451
5000 0.358
5000 0.143
5000 0.513
5000 0.532
5000 0.453
5000 0.318
5000 0.279
5000 0.484
5000 0.431
5000 0.393
5000 0.45
5000 0.623
5000 0.53
5000 0.432
5000 0.489
5000 0.636
5000 0.496
5000 0.51
5000 0.465
5000 0.242
5000 0.55
5000 0.477
5000 0.238
5000 0.593
5000 0.184
5000 0.116
5000 0.139
5000 0.522
5000 0.334
5000 0.446
5000 0.499
5000 0.477
5000 0.546
5000 0.566
5000 0.414
5000 0.456
5000 0.471
5000 0.414
5000 0.385
5000 0.442
5000 0.425
5000 0.47
5000 0.444
5000 0.268
5000 0.481
5000 0.617
5000 0.45
5000 0.556
