0 0.01 0
10 0.0110229 0.253019
20 0.0121465 0.438144
30 0.01338 0.569806
40 0.0147336 0.659588
50 0.0162183 0.716776
60 0.0178458 0.748798
70 0.0196289 0.761585
80 0.021581 0.75986
90 0.0237168 0.747374
100 0.0260517 0.727089
110 0.028602 0.701338
120 0.0313852 0.671946
130 0.0344196 0.640329
140 0.0377241 0.607579
150 0.0413188 0.574525
160 0.0452244 0.54179
170 0.0494619 0.509831
180 0.054053 0.478976
190 0.0590197 0.449451
200 0.0643838 0.4214
210 0.070167 0.394907
220 0.0763907 0.370009
230 0.0830752 0.346705
240 0.0902397 0.324968
250 0.0979021 0.304754
260 0.106078 0.286001
270 0.114782 0.26864
280 0.124024 0.252598
290 0.133812 0.237796
300 0.144151 0.224154
310 0.155043 0.211597
320 0.166484 0.200046
330 0.178468 0.189428
340 0.190983 0.179673
350 0.204015 0.170714
360 0.217543 0.162487
370 0.231546 0.154935
380 0.245996 0.148001
390 0.260861 0.141635
400 0.276109 0.135788
410 0.291703 0.130418
420 0.307604 0.125483
430 0.32377 0.120946
440 0.340162 0.116774
450 0.356734 0.112934
460 0.373444 0.1094
470 0.39025 0.106143
480 0.407107 0.103142
490 0.423975 0.100373
500 0.440814 0.0978174
510 0.457584 0.0954571
520 0.474249 0.0932755
530 0.490773 0.0912579
540 0.507126 0.0893905
550 0.523277 0.0876611
560 0.539198 0.0860584
570 0.554864 0.0845722
580 0.570254 0.0831931
590 0.585346 0.0819127
600 0.600125 0.0807233
610 0.614574 0.0796177
620 0.628682 0.0785895
630 0.642437 0.0776329
640 0.655832 0.0767425
650 0.66886 0.0759134
660 0.681516 0.075141
670 0.693797 0.0744213
680 0.705703 0.0737505
690 0.717232 0.0731251
700 0.728387 0.0725419
710 0.73917 0.071998
720 0.749584 0.0714908
730 0.759635 0.0710177
740 0.769326 0.0705764
750 0.778665 0.070165
760 0.787658 0.0697813
770 0.796312 0.0694236
780 0.804635 0.0690903
790 0.812635 0.0687798
800 0.820319 0.0684907
810 0.827697 0.0682217
820 0.834777 0.0679715
830 0.841568 0.0677389
840 0.848078 0.067523
850 0.854317 0.0673228
860 0.860294 0.0671372
870 0.866017 0.0669655
880 0.871495 0.0668069
890 0.876736 0.0666606
900 0.88175 0.0665258
910 0.886544 0.0664021
920 0.891127 0.0662886
930 0.895507 0.066185
940 0.899691 0.0660906
950 0.903688 0.0660049
960 0.907504 0.0659274
970 0.911147 0.0658578
980 0.914625 0.0657956
990 0.917943 0.0657404
1000 0.921109 0.0656918
1010 0.924129 0.0656495
1020 0.927009 0.0656132
1030 0.929755 0.0655825
1040 0.932373 0.0655572
1050 0.934869 0.065537
1060 0.937247 0.0655217
1070 0.939513 0.0655109
1080 0.941672 0.0655045
1090 0.943729 0.0655022
1100 0.945688 0.0655039
1110 0.947554 0.0655093
1120 0.94933 0.0655183
1130 0.951021 0.0655307
1140 0.952632 0.0655463
1150 0.954164 0.0655651
1160 0.955623 0.0655867
1170 0.957011 0.0656111
1180 0.958332 0.0656382
1190 0.959589 0.0656678
1200 0.960785 0.0656998
1210 0.961922 0.0657342
1220 0.963004 0.0657707
1230 0.964033 0.0658093
1240 0.965011 0.06585
1250 0.965941 0.0658925
1260 0.966826 0.0659369
1270 0.967666 0.065983
1280 0.968466 0.0660308
1290 0.969225 0.0660802
1300 0.969947 0.0661311
1310 0.970633 0.0661835
1320 0.971285 0.0662373
1330 0.971904 0.0662924
1340 0.972492 0.0663487
1350 0.973051 0.0664063
1360 0.973581 0.0664651
1370 0.974085 0.066525
1380 0.974564 0.066586
1390 0.975018 0.0666481
1400 0.975449 0.0667111
1410 0.975858 0.0667751
1420 0.976246 0.06684
1430 0.976614 0.0669058
1440 0.976963 0.0669724
1450 0.977295 0.0670398
1460 0.977609 0.0671081
1470 0.977907 0.067177
1480 0.978189 0.0672468
1490 0.978457 0.0673172
1500 0.97871 0.0673883
1510 0.97895 0.06746
1520 0.979178 0.0675324
1530 0.979393 0.0676054
1540 0.979597 0.0676789
1550 0.97979 0.0677531
1560 0.979972 0.0678278
1570 0.980145 0.067903
1580 0.980308 0.0679787
1590 0.980462 0.0680549
1600 0.980608 0.0681317
1610 0.980745 0.0682089
1620 0.980875 0.0682865
1630 0.980998 0.0683646
1640 0.981113 0.0684431
1650 0.981222 0.0685221
1660 0.981324 0.0686014
1670 0.981421 0.0686812
1680 0.981512 0.0687613
1690 0.981597 0.0688418
1700 0.981677 0.0689227
1710 0.981752 0.0690039
1720 0.981823 0.0690855
1730 0.981889 0.0691675
1740 0.98195 0.0692498
1750 0.982008 0.0693324
1760 0.982062 0.0694153
1770 0.982112 0.0694985
1780 0.982159 0.0695821
1790 0.982203 0.069666
1800 0.982243 0.0697501
1810 0.98228 0.0698346
1820 0.982315 0.0699194
1830 0.982346 0.0700044
1840 0.982376 0.0700897
1850 0.982402 0.0701753
1860 0.982427 0.0702612
1870 0.982449 0.0703473
1880 0.982469 0.0704337
1890 0.982487 0.0705204
1900 0.982503 0.0706074
1910 0.982517 0.0706946
1920 0.98253 0.070782
1930 0.982541 0.0708697
1940 0.98255 0.0709577
1950 0.982558 0.0710459
1960 0.982564 0.0711343
1970 0.982569 0.071223
1980 0.982573 0.0713119
1990 0.982575 0.0714011
